cog1,cog2,cog3,emo1,emo2,emo3,soc1,soc2,soc3
-0.97537015968661,-0.8632902542797998,-0.7741158600753362,0.7050083665758449,0.6473429454763862,0.5739605726287846,1.2741626167114353,1.0505365054356801,1.1155662919923361
1.0812632756231981,1.0335368757319632,1.32584511489623,-0.9554409894079814,-0.8388065986778062,-0.7182880655227254,-0.7680739374786293,-0.6662474940716943,-0.7158564312721114
0.6461089108358136,0.5495386865365787,0.17756010967758348,-0.7000146176520963,-0.7274913069949924,-0.32117540482533047,0.2627120515068831,0.4999828345372183,0.2803883596631704
-1.556844774058044,-1.3085096506481513,-1.5553277276178952,0.6538626705234648,0.7119512610768041,0.5586438352517795,-0.32829039122146175,-0.19790881350357553,-0.2998512383445834
-0.6370010845225846,-0.7019943559740593,-0.9114613369529238,0.06276229282393087,0.16946503621315237,-0.3045025609994793,1.3373248383516092,1.555544922424697,1.0158671807838113
1.6280501890678012,1.4140591971170802,1.5084054354133554,0.8916905389147731,1.4230365043361428,1.2506702337660407,0.39343632162987735,0.32754465206002176,0.21752762921584223
-2.447157458413812,-2.344145326805691,-2.7170450837620956,-0.5932443639763512,-0.7271230294465525,-0.7069778759532194,2.2321690214735432,2.215464120316409,2.0699685726664665
-0.8834361710470378,-0.5554140057244207,-0.35580524952872894,0.5722919403884514,0.4813499150197328,0.64591361124212,-0.7406814746266422,-1.3155150341110984,-1.0794790893004043
1.1374142904122198,1.3412740869056783,1.1265382577472853,0.46125198239529047,0.4982306077528997,0.4839045494661486,0.6326570550688835,0.5879634597357823,0.5107922068837247
-0.8067633889559471,-1.0129707897973834,-1.0870248562280964,0.12148943415060659,-0.3710269934994561,-0.04029152732934803,-0.25096633112131,0.005414812259792526,0.18153606862482163
-0.6805374545556251,-0.8511312022615092,-0.7499690388021905,1.375029774234572,1.1384841581354814,1.109045709521932,0.17570398541380172,0.250609308972613,0.45754185168247596
-0.2545767997763177,-0.12290713084503396,-0.3316843601227798,0.7116632888992153,0.8717186616338822,0.6761064842972079,1.7913685787994185,1.8720394180746003,1.6947109737035793
1.3584337756892118,1.6782097502058846,1.5531929900818144,-0.8380673665902908,-0.8427220613524395,-1.3127803233577442,1.0113830032924451,0.7790458054310079,0.5388637895645044
-0.7100246223440427,-0.5775940176219355,-0.5820124978799637,0.4515418931417111,0.8079613354848014,0.704469535521725,-1.2649081138355613,-1.181151251142752,-1.3205708525188244
-0.6042963158065495,-0.20830692991170902,-0.5071244776576134,1.3614246143345852,1.5147748785306776,1.0962293028191872,0.6535213263742463,1.0439568510204045,0.7650822643792498
-0.5369613977071974,-0.6810636162295628,-0.5804863717012025,0.17344953035157365,-0.10127279670787517,-0.18591100020261947,-0.17003357625601837,-0.16385343639962663,-0.5541544198313948
2.098052058829749,1.994514654418996,1.9380418077563424,-0.40650695634024503,-0.1882249255006191,-0.34092474313104526,-0.45216036988232766,-0.5617088288202434,-0.4733316432585367
2.365860258295222,2.1689533491417237,2.297857410023395,-0.6301933146356427,-0.6512330946994377,-0.576331347513655,0.8022441369942647,0.5612884823064509,1.3694010615764336
1.2073321515870925,1.437194174537491,1.0497980458659644,-0.08743896013091114,0.08291160076914658,-0.10243229765194725,-0.21128698754632547,-0.5467775950315985,-0.7609364906503635
0.5729034180537905,0.5210436218873307,0.47904949199934466,0.6471789920103922,0.7932479742538923,0.676809096542921,-0.5533704873405805,-0.457941360629348,-0.4342229057688381
0.8227089357312858,0.5240460274872963,0.6760814997057127,-0.7364540605494454,-0.7910026011396875,-0.51862989281876,-0.11560826242265591,-0.09290047652482906,0.05610587700222028
1.3490675312680893,1.4755039375592574,1.4471473270345185,-1.4002613417799212,-1.2435947362444282,-1.660243968691876,0.9998605118473021,0.8470634649608898,0.5888841307714016
-0.7438677784036452,-0.8916909102421398,-0.6474340386471308,-0.3764317402895526,-0.5127141166538292,-0.3531295856391239,0.592625367650038,0.6122160829400332,0.36779467808647315
1.1129789274782174,1.0620918956699017,1.0557120716823158,-1.4806416325812424,-1.441116314208527,-1.2068831244805387,-0.4178835976143287,0.028567590704628415,0.015858058187456253
-1.2492702260971185,-1.1312256695377114,-1.3164094722606292,0.15821277624844576,0.5693181534873663,0.39766840206247245,0.0630811125463292,-0.4682401108609995,-0.18175720348337399
-0.3701073960672926,-0.6690407300863715,-0.48897308588038046,-0.3880709443480507,-0.04198717348029307,-0.4225052771411561,-1.0559960645567141,-1.1742057309545708,-0.995025207761563
0.9239037670266294,0.847239052158367,0.9676874551114272,-1.6675078372205594,-1.6496036757248809,-2.027667616310994,-0.5787475017962557,-0.8001853123124263,-0.7086734189289158
-1.3792238941784452,-1.176629342787473,-1.8380051416392686,-0.07217282189769986,-0.3755547040845426,-0.6703633420124844,-0.6630218614508352,-0.8191357961449479,-1.044948841902186
-0.42262461738798396,-0.4820009006207231,-0.4776460661949997,-0.21898807842149795,-0.2366597581543431,-0.04819318135320813,-0.15065026925759054,-0.09303178473850951,-0.3530005583243132
-0.7643530371063147,-1.0541159642166242,-0.9939211491817044,0.17019390707784315,0.5979687151091047,0.3837068933288529,2.2513320765182807,2.341185305038333,1.541523489631346
-0.4516206999910931,-0.41908116681875296,-0.07355943764152362,-0.2961651819688589,-0.16481580702271886,-0.4079005124948031,-0.779502610199346,-0.5522337114020592,-0.5471251136456899
-2.596201174187144,-2.968125319460464,-2.6642544899241876,1.976804925907655,1.9962026539489284,1.7740506669331984,-0.3670765421232748,-0.2816062734383605,0.24622284906893083
-1.8084529399444171,-1.917283713568122,-1.6676284323598498,-0.5356097536656145,-0.4163830403203578,-0.3978169716279739,-1.959151018758162,-2.140154841235114,-2.3658733421189826
-1.1471110030013394,-0.6021820430197532,-0.5743284153307526,-0.006540371750553595,-0.3116141420223154,0.047847794860405884,0.7814407561468957,0.6099285642133649,0.8147988355003801
0.855858411245914,1.1467689974406519,0.7336734808340779,-0.1735266419602135,-0.008353609718335597,0.1066362201692455,-1.3959956203712276,-1.9209573833181819,-1.359553648003868
-0.21924259044739924,0.009572569340961956,-0.053426264140105026,0.09133339840921073,-0.18950362160487025,-0.38342775475217183,-1.0950472203946915,-0.9186251207416961,-0.8692435907792133
0.09994096111242948,-0.20106650940899076,-0.18141082344769757,0.48802318726923855,0.30175915863403413,0.01693826999670764,0.8256627818806199,1.003675415861657,0.7682330347017214
0.8223251892317184,0.6667391313883102,0.877682551456706,0.3549121721070151,0.3738146196312808,0.6074075764419941,-2.274593669370121,-2.0094578676451165,-2.2782657017561565
-0.9450891919532896,-0.7890833003140871,-0.9816493698518667,1.521904902158605,1.5589207235628382,1.5401178158699882,0.2727003254187027,0.28562135245097076,-0.3080828351029212
0.4862009627780659,0.33162791426437954,0.339952539428627,-1.508443649431506,-1.602615625652512,-1.6441678397316912,0.9774483830562991,0.9499955311452659,0.77581708040673
-1.4387775837961971,-0.5442170381637688,-1.1802661988094192,-0.5076309687481865,-0.11268800713250282,-0.31870464574647955,1.589570477639296,1.4990567903613128,1.5689477496426418
-1.870467293725653,-1.8627363412294093,-1.9974472765616844,-0.6197090232210793,-0.09728483444062835,-0.5144653894007184,-0.8607166191565575,-1.0235749622955157,-0.7556834010226379
-0.6133726479225383,-0.3596359095349364,-0.17276430617758518,1.2621564240512357,0.8162382590193358,1.3453406858367822,-0.9543033961294395,-0.7495034648406751,-0.6648614255152182
0.32296916028807343,0.49515971942384,0.7121546364424397,-0.12361139284019873,-0.630506780052746,-0.7005978418377612,1.8682420571104577,1.6480951431337623,1.6348793165137077
0.5305303252693037,0.3888040548177062,0.09500169633564165,-2.1865956036031458,-1.755727104164152,-1.5882086177034616,-0.33972781994789536,-0.14807311217347666,-0.1630833888081177
0.15400358532615008,-0.22760987701675903,0.24528785000398015,0.3644287255184404,-0.07626334285501218,-0.21176557647185867,-0.5711283961614761,-0.7608894204276152,-0.7625895775838457
2.2372112618556814,2.206577721746211,2.1742083801740977,-0.041364885611416054,0.19581227307463436,0.21094544052482322,-0.7805359208951352,-0.9615362471043042,-0.6572078430212727
0.6485235611007708,0.26688998835108146,0.41690438108964534,0.06019345096274735,0.2857239412927347,0.19691169432923988,-0.9240969608937453,-0.8839106052948958,-0.6943622905235307
0.9990293844278302,0.8660021437063372,0.8827158815641161,-1.235478433895035,-1.3308846792089966,-1.1308314620191458,-0.4823542839538207,-0.46137364642537326,-0.030374748069508073
2.1538065183429222,2.5477279916245053,2.0534602991737287,1.9079987434566505,1.875447529923203,1.537280633299487,1.072180473658426,0.9212433290298563,1.0866313783398316
-1.4326698824357362,-1.0590049403021624,-1.060497210853533,-0.24388067949824488,-0.2964096000731922,-0.509484212537453,0.6649975109303978,0.7597401337916934,0.6721970375194388
-1.194442555497572,-1.0813181443477422,-0.7017919110800999,-0.363126122547345,-0.10587453370817411,-0.0519456671694172,-1.208029820436913,-1.006488280349116,-0.9285855776204199
1.8382671966128377,1.7782988839648317,1.779367068542462,-1.0622281274753511,-0.5951992498493986,-0.8079467270128323,0.20197181814414125,0.3954167317385505,0.7259800151670919
-0.6680317550476621,-1.116949938863142,-0.49286295186852885,-1.0085066245974434,-0.9569864362871482,-0.9686909103503616,-0.3608288167677076,0.07558452084869927,-0.5529096961858986
0.07738347274091206,-0.006175239006962652,-0.026559780334548956,-1.325238168876862,-1.0711326134721597,-1.2280538082314654,0.8913699471868022,0.895864972504818,0.6829494292720616
0.6592724339477292,1.101238912086694,1.0909776891008194,-0.2877547893506315,-0.5129885858495866,-0.5675670912669654,-0.06029219704494103,-0.2914807527578891,-0.18042788859432043
0.9499781225037516,1.1198432339734157,0.9170042425720945,-0.8818344401398721,-1.0723428244126563,-0.9840953281544875,0.42545155279365365,0.22729552551540924,0.375961836828204
1.8679654947888706,1.8202471259161026,1.523544404256365,1.9293373606531263,2.012837838490591,2.2336355635687783,-0.28906741469454755,-0.08077476564919052,-0.29388824523548096
1.3618030159405794,1.5822221487885797,1.5955355155259754,-2.2199942653418,-2.0125686608698308,-2.070010779481479,-2.446986508635581,-2.0259586000138152,-2.464426466283673
1.0780427782854074,1.1289452476558293,1.2113312977382107,-1.3951304015517454,-1.014758248514091,-1.024103045293917,-0.15348074883176482,0.3285517526167203,0.16946986153308596
-1.145485574107341,-0.7189084763127658,-0.8074034411754568,-0.2274033266909247,-0.6661016816172676,-0.49370380108793355,-1.4352491376098766,-1.4465921357097857,-1.298782238494601
0.5488688554572635,0.515510832606223,0.4565124341706495,0.47452918339013067,0.8394007069621061,0.3679774248476003,0.9163977660470302,0.7673243320045704,0.9729451554249925
0.2494249248587616,0.23092046083880696,0.3878130933810825,-0.3915298416059434,-0.5660625988383958,-0.2014211150038681,-0.4647211226356392,-0.912146395525664,-0.5709619290116981
-1.3882156887436772,-1.0392881002321475,-1.6292681627705126,0.32333188624255793,0.7515043057662281,0.4011739614326936,-0.7643148952910617,-0.5290377168387568,-0.4009893188762906
1.4876349208267727,1.5820783349987015,1.2550450797496981,-0.907391922157721,-1.2242905415847507,-1.0797694359530032,-0.2409047783279933,-0.2115824035621616,0.0036971242462400696
0.5698514572726845,0.9060834343915947,0.8335207930686295,0.4431964150089106,0.15483760864639007,0.27314182098957523,0.25328419776689565,0.8688488258276478,0.7180797074140179
-0.022751132293037456,0.05883314247590915,-0.10844241223365358,1.4784276408104164,1.9608425861995566,1.58659892825561,-0.2944839493173417,-0.32534695162230953,-0.3152146418079612
-0.3310480170670953,-0.10120378183528106,-0.18235673087537857,-0.8578049418765334,-0.9657901611110886,-0.7792337109353962,1.7253249229129946,1.764009504373504,1.7426928442504033
-1.0926990499049454,-1.3872790264913495,-1.2435431956800829,0.4740600625183163,0.7293041236509894,0.3298673615641221,1.431289525697602,1.6790436826754918,1.8510998260359877
0.4837326272322988,-0.11648783884411892,-0.1265752285895784,0.39050430851408835,0.17894604889491855,0.18820968362948443,1.952695911270199,1.7252855138319945,1.9810723201866085
0.8126231834076594,0.3920218089986506,0.5020334316613463,-2.2777830498550022,-2.1692614356118933,-1.8746254906268212,-0.1609830039526693,-0.5951733855760988,-0.29304084469784497
-1.1448429936095508,-0.7235703726985235,-0.713839048185971,-0.5344055580576258,-0.7740639410902002,-0.3618124142373135,-1.2687376028180173,-1.5001790386414366,-1.361887505840534
1.1526012107494379,1.1837700255532515,1.3646840976619057,1.1675467309358831,1.2188380858708803,1.1483889918929342,1.0607728314083023,1.0241683385517533,1.4814249986161743
-1.3197089085319873,-0.8944113107140442,-1.1705166614364233,0.24964623627885058,0.021449813942349794,0.004279562970736839,-0.27392212024601637,-0.5333453007600187,-0.7274698685793364
-2.1360493403396896,-2.0528102467303477,-2.135397085789483,-1.3800915039007928,-1.356347225613998,-1.2068917090046123,-0.18369947356794064,0.13591050779079755,-0.033118392225696264
1.1243109468158903,1.048695530135569,0.7407053570247404,0.7292670251925416,1.0067979944998258,1.0206992189145263,0.7666820782657475,1.1718058494288295,0.7453385728351749
-0.3870678583614252,-0.13786904729898009,-0.01038815703424939,-0.31705782581744757,-0.7331671163491202,-0.044712762597791056,-1.3162877902201662,-1.224795207676598,-1.6609324467198618
-0.1358319250719073,0.10044557037847832,0.1749720525569217,0.593648846365759,0.3370970366451329,0.2360843212735189,1.9143552606998802,1.7324484451473698,1.4983881965771626
-0.540908887871993,-0.8571349830689418,-0.8438835263477635,0.4760658975423656,0.5194781672533693,0.6657691269359083,0.7687012823648223,0.9520408820538088,0.9635102706237498
-1.461764882376621,-1.8265727329206183,-1.6309311152463937,-1.3450869079378294,-1.0718814199023272,-1.4342611587021008,0.17581410073398468,0.2821047998921401,0.2593861931962833
1.2007064824166618,1.0737650762731157,0.6691928058506231,0.4791123996302846,0.4203626361528776,0.9074693163402396,0.8577648562860639,0.6907097273380339,0.9071099656074483
-0.6840267116678628,-0.7211592115037522,-0.4818164712643717,-0.9257836890670541,-0.8867269473006196,-0.9326355170864538,0.871166594920309,0.6455474880808529,0.24873093674796876
1.8351320495058194,1.5875902114174494,1.773524724379397,-1.5081146169762214,-1.581585658023098,-1.097566481958479,-0.15562951680684362,0.027938472191311445,0.02501923785912498
0.9292662874185844,1.1388606521868587,0.9698705603101022,-0.7139620665048614,-0.9714793774511599,-1.0493107528594872,-0.6104289223963499,0.043466837611508435,-0.24947662986674451
-0.39977336745762426,-0.6507849765063862,-0.3958077777773453,-0.4036469065754184,-0.39493856437005903,-0.31688660311821865,-1.148246339571704,-0.30986536397356457,-0.7569257278374913
-1.4409509693475804,-1.098753958504709,-1.17978816613954,0.31172634511985853,-0.47460270762164924,-0.2629487943060471,0.3060661398155668,0.7152984363366091,0.28053468019260863
-0.969393485274995,-0.945707284200104,-0.9795457158845238,-0.34742040745068203,-0.7937638453396929,-0.89859677603389,0.021354818312429136,0.23410374686806582,0.4269889196768044
-1.1833272860924666,-1.1891627573125594,-1.0569211850581697,0.7323547773568084,0.8779947918273658,0.7414185958603193,1.3213788228728618,0.9817453264184625,1.3043633044855194
1.7298079890523843,2.163566326166588,2.337544135327878,0.22826410674979944,0.21744729883683978,0.2903668005614399,0.5288194313660592,-0.04152376863349638,0.15417800860838812
0.1339623306265394,0.08346183534704388,0.38921780558243424,-0.49209962526494694,-0.6578122524253784,-0.13640398183269453,-0.8805700975336747,-0.7235219007429399,-0.8554636475164703
1.0594917073091263,1.2563018252829354,1.1876570577483028,1.1017739231527939,1.3413502883520212,0.7871139188648689,-1.0976169856846614,-1.7471999805599272,-1.5590025045271558
-1.0675014884007867,-1.3070774371114864,-1.332682389443733,1.5013899912690325,1.3861564042501564,1.1652385609378861,-0.08086199955068038,-0.24831683545057304,-0.2208736253354488
-0.08257363509808727,0.14515600704576984,-0.029358955076216886,-0.05937077294627944,-0.08680753326714168,-0.3290851891063648,-0.1284389347137454,-0.20497230010103018,-0.18238461913890788
0.7915081430283806,1.0942841937247962,1.0375118348824073,-0.3415564366323558,0.302418720748711,-0.5922623645631755,-0.20235676139074638,-0.2094582707080896,0.07302689425299443
-0.4189389102550375,-0.20484590418669935,-0.24150066720601143,-1.772228621805513,-1.901045558136178,-1.5941003718747377,-1.2439223652039435,-1.1997677189545186,-1.760723451606644
1.1580670852404467,1.0588147516629918,0.9742037838415676,-0.5322384310154217,-0.303577170779314,-0.2264220251977827,1.2330269525088229,0.5811317269145109,1.1955831079641739
-0.8705841922202961,-0.7699199860492081,-0.7562870750586628,-0.2435447718796233,-0.6068314931467459,-0.5665948205281721,0.6665755355968555,1.1778083104650698,1.0328278923736092
-1.545336947930573,-1.1094665692537073,-1.1330003384537188,0.07173146968629743,0.32504500826453375,-0.09257877167803275,-1.1993286791202407,-0.9845648938271772,-0.8891047999051577
0.47345336159737333,0.4901555335922517,0.25903878565490485,0.011974859633181817,-0.19070849351293598,-0.2956027535756198,0.5120880541452066,1.2748246561723093,0.8730535407185859
-0.6014625241250231,-0.8110647637925616,-0.6223088474395528,0.38352496905808275,0.2561855915042425,0.5774320955092814,0.8343093562971908,1.1184279671862927,1.0501212095653265
